1.1549e+07, 144580
1.1549e+07, 144583
1.1549e+07, 144587
1.1549e+07, 144590
1.1549e+07, 144593
1.1549e+07, 144596
1.1549e+07, 144598
1.1549e+07, 144604
1.1549e+07, 144610
1.1549e+07, 144618
1.15489e+07, 144627
1.15489e+07, 144635
1.15489e+07, 144644
1.15489e+07, 144657
1.15489e+07, 144669
1.15489e+07, 144680
1.15489e+07, 144691
1.15489e+07, 144699
1.15489e+07, 144707
1.15489e+07, 144713
1.15489e+07, 144718
